,Posting Date,Order No.,Item,Quantity,Department,Time,Direct Cost,Overhead Cost,Departement Code,Sales Order,DC/Time,OC/Time,DC/Quantity,OC/Quantity,Labor Costs,Total Cost
7693,9/30/2023,POR-11044522,Cladding ,45.0,Painting,100.0,2500.0,3700.0,PRODUCTION,SSO-12151143,25.0,37.0,55.55555555555556,82.22222222222223,2.2222222222222223,6200.0
7694,9/30/2023,POR-11044522,Cladding ,45.0,Veneer,21.0,525.0,777.0,PRODUCTION,SSO-12151143,25.0,37.0,11.666666666666666,17.266666666666666,0.4666666666666667,1302.0
7695,9/30/2023,POR-11044523,Cladding ,42.0,Painting,100.0,2500.0,3700.0,PRODUCTION,SSO-12151143,25.0,37.0,59.523809523809526,88.0952380952381,2.380952380952381,6200.0
7696,9/30/2023,POR-11044523,Cladding ,42.0,Veneer,50.0,1250.0,1850.0,PRODUCTION,SSO-12151143,25.0,37.0,29.761904761904763,44.04761904761905,1.1904761904761905,3100.0
7697,9/30/2023,POR-11044524,Cladding ,77.0,Painting,38.0,950.0,1406.0,PRODUCTION,SSO-12151143,25.0,37.0,12.337662337662337,18.25974025974026,0.4935064935064935,2356.0
7698,9/30/2023,POR-11044525,Skirting,81.0,Painting,200.0,5000.0,7400.0,PRODUCTION,SSO-12151143,25.0,37.0,61.72839506172839,91.35802469135803,2.4691358024691357,12400.0
7699,9/30/2023,POR-11044525,Skirting,81.0,Assembly,100.0,2500.0,3700.0,PRODUCTION,SSO-12151143,25.0,37.0,30.864197530864196,45.67901234567901,1.2345679012345678,6200.0
7700,9/30/2023,POR-11044525,Skirting,81.0,Veneer,92.0,2300.0,3404.0,PRODUCTION,SSO-12151143,25.0,37.0,28.395061728395063,42.02469135802469,1.1358024691358024,5704.0
7701,9/30/2023,POR-11044532,Skirting,22.5,Painting,28.0,700.0,1036.0,PRODUCTION,SSO-12151143,25.0,37.0,31.11111111111111,46.044444444444444,1.2444444444444445,1736.0
7702,9/30/2023,POR-11044535,Skirting,62.0,Painting,10.0,250.0,370.0,PRODUCTION,SSO-12151143,25.0,37.0,4.032258064516129,5.967741935483871,0.16129032258064516,620.0
7703,9/30/2023,POR-11044537,Skirting,65.0,Painting,100.0,2500.0,3700.0,PRODUCTION,SSO-12151143,25.0,37.0,38.46153846153846,56.92307692307692,1.5384615384615385,6200.0
7704,9/30/2023,POR-11044537,Skirting,65.0,Veneer,50.0,1250.0,1850.0,PRODUCTION,SSO-12151143,25.0,37.0,19.23076923076923,28.46153846153846,0.7692307692307693,3100.0
7705,9/30/2023,POR-11044539,Skirting,29.5,Painting,45.0,1125.0,1665.0,PRODUCTION,SSO-12151143,25.0,37.0,38.13559322033898,56.440677966101696,1.5254237288135593,2790.0
7706,9/30/2023,POR-11044540,Skirting,32.0,Painting,50.0,1250.0,1850.0,PRODUCTION,SSO-12151143,25.0,37.0,39.0625,57.8125,1.5625,3100.0
7707,9/30/2023,POR-11044540,Skirting,32.0,Veneer,8.0,200.0,296.0,PRODUCTION,SSO-12151143,25.0,37.0,6.25,9.25,0.25,496.0
7708,9/30/2023,POR-11044541,Skirting,26.0,Painting,50.0,1250.0,1850.0,PRODUCTION,SSO-12151143,25.0,37.0,48.07692307692308,71.15384615384616,1.9230769230769231,3100.0
7709,9/30/2023,POR-11044541,Skirting,26.0,Assembly,50.0,1250.0,1850.0,PRODUCTION,SSO-12151143,25.0,37.0,48.07692307692308,71.15384615384616,1.9230769230769231,3100.0
7710,9/30/2023,POR-11044541,Skirting,26.0,Veneer,25.0,625.0,925.0,PRODUCTION,SSO-12151143,25.0,37.0,24.03846153846154,35.57692307692308,0.9615384615384616,1550.0
7711,9/30/2023,POR-11044542,Skirting,36.0,Painting,50.0,1250.0,1850.0,PRODUCTION,SSO-12151143,25.0,37.0,34.72222222222222,51.388888888888886,1.3888888888888888,3100.0
7712,9/30/2023,POR-11044542,Skirting,36.0,Assembly,50.0,1250.0,1850.0,PRODUCTION,SSO-12151143,25.0,37.0,34.72222222222222,51.388888888888886,1.3888888888888888,3100.0
7713,9/30/2023,POR-11044542,Skirting,36.0,Veneer,74.0,1850.0,2738.0,PRODUCTION,SSO-12151143,25.0,37.0,51.388888888888886,76.05555555555556,2.0555555555555554,4588.0
7714,9/30/2023,POR-11044543,Cornice,96.0,Painting,50.0,1250.0,1850.0,PRODUCTION,SSO-12151143,25.0,37.0,13.020833333333334,19.270833333333332,0.5208333333333334,3100.0
7715,9/30/2023,POR-11044543,Cornice,96.0,Assembly,50.0,1250.0,1850.0,PRODUCTION,SSO-12151143,25.0,37.0,13.020833333333334,19.270833333333332,0.5208333333333334,3100.0
7716,9/30/2023,POR-11044543,Cornice,96.0,Veneer,55.0,1375.0,2035.0,PRODUCTION,SSO-12151143,25.0,37.0,14.322916666666666,21.197916666666668,0.5729166666666666,3410.0
7717,9/30/2023,POR-11044545,Cornice,22.5,Painting,20.0,500.0,740.0,PRODUCTION,SSO-12151143,25.0,37.0,22.22222222222222,32.888888888888886,0.8888888888888888,1240.0
7718,9/30/2023,POR-11044545,Cornice,22.5,Assembly,16.0,400.0,592.0,PRODUCTION,SSO-12151143,25.0,37.0,17.77777777777778,26.31111111111111,0.7111111111111111,992.0
7719,9/30/2023,POR-11044548,Cornice,65.0,Painting,10.0,250.0,370.0,PRODUCTION,SSO-12151143,25.0,37.0,3.8461538461538463,5.6923076923076925,0.15384615384615385,620.0
7720,9/30/2023,POR-11044552,Cornice,48.0,Painting,50.0,1250.0,1850.0,PRODUCTION,SSO-12151143,25.0,37.0,26.041666666666668,38.541666666666664,1.0416666666666667,3100.0
7721,9/30/2023,POR-11044552,Cornice,48.0,Assembly,20.0,500.0,740.0,PRODUCTION,SSO-12151143,25.0,37.0,10.416666666666666,15.416666666666666,0.4166666666666667,1240.0
7722,9/30/2023,POR-11044552,Cornice,48.0,Veneer,7.0,175.0,259.0,PRODUCTION,SSO-12151143,25.0,37.0,3.6458333333333335,5.395833333333333,0.14583333333333334,434.0
7723,9/30/2023,POR-11044587,Panels,149.0,Painting,20.0,500.0,740.0,PRODUCTION,PROD-PAINTING-0002,25.0,37.0,3.3557046979865772,4.966442953020135,0.1342281879194631,1240.0
7724,9/30/2023,POR-11044587,Panels,149.0,Veneer,9.0,225.0,333.0,PRODUCTION,PROD-CARPENTRY-0003,25.0,37.0,1.5100671140939597,2.2348993288590604,0.06040268456375839,558.0
7725,9/30/2023,POR-11044588,Panels,95.5,Painting,50.0,1250.0,1850.0,PRODUCTION,SSO-12151143,25.0,37.0,13.089005235602095,19.3717277486911,0.5235602094240838,3100.0
7726,9/30/2023,POR-11044588,Panels,95.5,Assembly,50.0,1250.0,1850.0,PRODUCTION,SSO-12151143,25.0,37.0,13.089005235602095,19.3717277486911,0.5235602094240838,3100.0
7727,9/30/2023,POR-11044588,Panels,95.5,Veneer,54.0,1350.0,1998.0,PRODUCTION,SSO-12151143,25.0,37.0,14.136125654450261,20.921465968586386,0.5654450261780105,3348.0
7728,9/30/2023,POR-11044589,Panels,81.0,Painting,50.0,1250.0,1850.0,PRODUCTION,SSO-12151143,25.0,37.0,15.432098765432098,22.839506172839506,0.6172839506172839,3100.0
7729,9/30/2023,POR-11044589,Panels,81.0,Assembly,50.0,1250.0,1850.0,PRODUCTION,SSO-12151143,25.0,37.0,15.432098765432098,22.839506172839506,0.6172839506172839,3100.0
7730,9/30/2023,POR-11044589,Panels,81.0,Veneer,30.0,750.0,1110.0,PRODUCTION,SSO-12151143,25.0,37.0,9.25925925925926,13.703703703703704,0.37037037037037035,1860.0
7731,9/30/2023,POR-11044873,Cladding ,20.0,Painting,350.0,8750.0,12950.0,PRODUCTION,SSO-12155501,25.0,37.0,437.5,647.5,17.5,21700.0
7732,9/30/2023,POR-11044874,Cladding ,23.1,Painting,120.0,3000.0,4440.0,PRODUCTION,SSO-12155501,25.0,37.0,129.87012987012986,192.2077922077922,5.194805194805195,7440.0
7736,9/30/2023,POR-11044912,Dining Side Chair,52.0,Upholstery,473.0,10764.56,13571.44,PRODUCTION,SSO-12147451,22.758054968287524,28.692262156448205,207.01076923076923,260.9892307692308,9.096153846153847,24336.0
7737,9/30/2023,POR-11045046,Ceiling,15.0,Painting,60.0,1500.0,2220.0,PRODUCTION,SSO-12156903,25.0,37.0,100.0,148.0,4.0,3720.0
7738,9/30/2023,POR-11045046,Ceiling,15.0,Assembly,50.0,1250.0,1850.0,PRODUCTION,SSO-12156903,25.0,37.0,83.33333333333333,123.33333333333333,3.3333333333333335,3100.0
7739,9/30/2023,POR-11045046,Ceiling,15.0,Veneer,10.0,250.0,370.0,PRODUCTION,SSO-12156903,25.0,37.0,16.666666666666668,24.666666666666668,0.6666666666666666,620.0
7740,9/30/2023,POR-11045047,Panels,27.0,Painting,100.0,2500.0,3700.0,PRODUCTION,SSO-12156903,25.0,37.0,92.5925925925926,137.03703703703704,3.7037037037037037,6200.0
7741,9/30/2023,POR-11045047,Panels,27.0,Assembly,60.0,1500.0,2220.0,PRODUCTION,SSO-12156903,25.0,37.0,55.55555555555556,82.22222222222223,2.2222222222222223,3720.0
7742,9/30/2023,POR-11045290,Panels,119.0,Painting,20.0,500.0,740.0,PRODUCTION,SSO-12151143,25.0,37.0,4.201680672268908,6.218487394957983,0.16806722689075632,1240.0
7743,9/30/2023,POR-11045291,Panels,60.0,Painting,372.0,9300.0,13764.0,PRODUCTION,SSO-12151143,25.0,37.0,155.0,229.4,6.2,23064.0
7744,9/30/2023,POR-11045293,Panels,71.55,Painting,128.0,3200.0,4736.0,PRODUCTION,SSO-12151143,25.0,37.0,44.72396925227114,66.19147449336128,1.7889587700908456,7936.0
7745,9/30/2023,POR-11045296,Panels,177.0,Painting,466.0,11650.0,17242.0,PRODUCTION,SSO-12151143,25.0,37.0,65.81920903954803,97.41242937853107,2.632768361581921,28892.0
7746,9/30/2023,POR-11045297,Panels,139.2,Painting,300.0,7500.0,11100.0,PRODUCTION,SSO-12151143,25.0,37.0,53.87931034482759,79.74137931034484,2.1551724137931036,18600.0
7747,9/30/2023,POR-11045297,Panels,139.2,Assembly,200.0,5000.0,7400.0,PRODUCTION,SSO-12151143,25.0,37.0,35.91954022988506,53.16091954022989,1.4367816091954024,12400.0
7748,9/30/2023,POR-11045297,Panels,139.2,Veneer,183.0,4575.0,6771.0,PRODUCTION,SSO-12151143,25.0,37.0,32.86637931034483,48.64224137931035,1.3146551724137931,11346.0
7749,9/30/2023,POR-11045298,Panels,94.0,Painting,300.0,7500.0,11100.0,PRODUCTION,SSO-12151143,25.0,37.0,79.7872340425532,118.08510638297872,3.1914893617021276,18600.0
7750,9/30/2023,POR-11045298,Panels,94.0,Assembly,100.0,2500.0,3700.0,PRODUCTION,SSO-12151143,25.0,37.0,26.595744680851062,39.361702127659576,1.0638297872340425,6200.0
7751,9/30/2023,POR-11045298,Panels,94.0,Veneer,74.0,1850.0,2738.0,PRODUCTION,SSO-12151143,25.0,37.0,19.680851063829788,29.127659574468087,0.7872340425531915,4588.0
7761,9/30/2023,POR-11045807,Ceiling,17.6,Painting,40.0,1000.0,1480.0,PRODUCTION,PROD-PAINTING-0002,25.0,37.0,56.81818181818181,84.09090909090908,2.2727272727272725,2480.0
7762,9/30/2023,POR-11045807,Ceiling,17.6,Veneer,10.0,250.0,370.0,PRODUCTION,PROD-CARPENTRY-0003,25.0,37.0,14.204545454545453,21.02272727272727,0.5681818181818181,620.0
7763,9/30/2023,POR-11045808,Ceiling,3.3,Painting,5.0,125.0,185.0,PRODUCTION,SSO-12156648,25.0,37.0,37.87878787878788,56.06060606060606,1.5151515151515151,310.0
7765,9/30/2023,POR-11045884,Cladding ,215.0,Painting,988.0,24700.0,36556.0,PRODUCTION,SSO-12151143,25.0,37.0,114.88372093023256,170.0279069767442,4.595348837209302,61256.0
7766,9/30/2023,POR-11045886,Wooden Moulding,290.0,Painting,13.0,325.0,481.0,PRODUCTION,SSO-12151143,25.0,37.0,1.1206896551724137,1.6586206896551725,0.04482758620689655,806.0
7767,9/30/2023,POR-11045887,Cornice,16.5,Painting,10.0,250.0,370.0,PRODUCTION,SSO-12151143,25.0,37.0,15.151515151515152,22.424242424242426,0.6060606060606061,620.0
7768,9/30/2023,POR-11045888,Cornice,26.5,Painting,30.0,750.0,1110.0,PRODUCTION,SSO-12151143,25.0,37.0,28.30188679245283,41.886792452830186,1.1320754716981132,1860.0
7769,9/30/2023,POR-11045891,Cladding ,16.0,Painting,7.0,175.0,259.0,PRODUCTION,SSO-12151143,25.0,37.0,10.9375,16.1875,0.4375,434.0
7770,9/30/2023,POR-11045892,Cladding ,7.0,Painting,2.0,50.0,74.0,PRODUCTION,SSO-12151143,25.0,37.0,7.142857142857143,10.571428571428571,0.2857142857142857,124.0
7771,9/30/2023,POR-11045893,Skirting,32.0,Painting,50.0,1250.0,1850.0,PRODUCTION,SSO-12151143,25.0,37.0,39.0625,57.8125,1.5625,3100.0
7772,9/30/2023,POR-11045894,Cladding ,56.0,Painting,400.0,10000.0,14800.0,PRODUCTION,SSO-12151143,25.0,37.0,178.57142857142858,264.2857142857143,7.142857142857143,24800.0
7773,9/30/2023,POR-11045896,Moulding,21.0,Painting,100.0,2500.0,3700.0,PRODUCTION,SSO-12151143,25.0,37.0,119.04761904761905,176.1904761904762,4.761904761904762,6200.0
7774,9/30/2023,POR-11045896,Moulding,21.0,Assembly,100.0,2500.0,3700.0,PRODUCTION,SSO-12151143,25.0,37.0,119.04761904761905,176.1904761904762,4.761904761904762,6200.0
7775,9/30/2023,POR-11045896,Moulding,21.0,Veneer,59.0,1475.0,2183.0,PRODUCTION,SSO-12151143,25.0,37.0,70.23809523809524,103.95238095238095,2.8095238095238093,3658.0
7776,9/30/2023,POR-11045897,Cornice,65.0,Painting,100.0,2500.0,3700.0,PRODUCTION,SSO-12151143,25.0,37.0,38.46153846153846,56.92307692307692,1.5384615384615385,6200.0
7777,9/30/2023,POR-11045898,Double Door,18.0,Painting,337.0,8425.0,12469.0,PRODUCTION,SSO-12151143,25.0,37.0,468.05555555555554,692.7222222222222,18.72222222222222,20894.0
7778,9/30/2023,POR-11045899,Single Door,21.0,Painting,33.0,825.0,1221.0,PRODUCTION,SSO-12151143,25.0,37.0,39.285714285714285,58.142857142857146,1.5714285714285714,2046.0
7779,9/30/2023,POR-11045900,Single Door,7.0,Painting,62.0,1550.0,2294.0,PRODUCTION,SSO-12151143,25.0,37.0,221.42857142857142,327.7142857142857,8.857142857142858,3844.0
7780,9/30/2023,POR-11045903,Cladding ,38.8,Painting,100.0,2500.0,3700.0,PRODUCTION,SSO-12151143,25.0,37.0,64.43298969072166,95.36082474226805,2.577319587628866,6200.0
7781,9/30/2023,POR-11045903,Cladding ,38.8,Assembly,100.0,2500.0,3700.0,PRODUCTION,SSO-12151143,25.0,37.0,64.43298969072166,95.36082474226805,2.577319587628866,6200.0
7782,9/30/2023,POR-11045903,Cladding ,38.8,Veneer,71.0,1775.0,2627.0,PRODUCTION,SSO-12151143,25.0,37.0,45.74742268041238,67.70618556701031,1.829896907216495,4402.0
7783,9/30/2023,POR-11045904,Cladding ,44.0,Painting,150.0,3750.0,5550.0,PRODUCTION,SSO-12151143,25.0,37.0,85.22727272727273,126.13636363636364,3.409090909090909,9300.0
7784,9/30/2023,POR-11045904,Cladding ,44.0,Assembly,100.0,2500.0,3700.0,PRODUCTION,SSO-12151143,25.0,37.0,56.81818181818182,84.0909090909091,2.272727272727273,6200.0
7785,9/30/2023,POR-11045904,Cladding ,44.0,Veneer,57.0,1425.0,2109.0,PRODUCTION,SSO-12151143,25.0,37.0,32.38636363636363,47.93181818181818,1.2954545454545454,3534.0
7786,9/30/2023,POR-11045905,Cladding ,36.0,Painting,100.0,2500.0,3700.0,PRODUCTION,SSO-12151143,25.0,37.0,69.44444444444444,102.77777777777777,2.7777777777777777,6200.0
7787,9/30/2023,POR-11045905,Cladding ,36.0,Assembly,100.0,2500.0,3700.0,PRODUCTION,SSO-12151143,25.0,37.0,69.44444444444444,102.77777777777777,2.7777777777777777,6200.0
7788,9/30/2023,POR-11045905,Cladding ,36.0,Veneer,51.0,1275.0,1887.0,PRODUCTION,SSO-12151143,25.0,37.0,35.416666666666664,52.416666666666664,1.4166666666666667,3162.0
7789,9/30/2023,POR-11045906,Cladding ,77.0,Painting,200.0,5000.0,7400.0,PRODUCTION,SSO-12151143,25.0,37.0,64.93506493506493,96.1038961038961,2.5974025974025974,12400.0
7790,9/30/2023,POR-11045906,Cladding ,77.0,Assembly,200.0,5000.0,7400.0,PRODUCTION,SSO-12151143,25.0,37.0,64.93506493506493,96.1038961038961,2.5974025974025974,12400.0
7791,9/30/2023,POR-11045906,Cladding ,77.0,Veneer,138.0,3450.0,5106.0,PRODUCTION,SSO-12151143,25.0,37.0,44.8051948051948,66.31168831168831,1.7922077922077921,8556.0
7792,9/30/2023,POR-11045907,Cladding ,13.5,Painting,50.0,1250.0,1850.0,PRODUCTION,SSO-12151143,25.0,37.0,92.5925925925926,137.03703703703704,3.7037037037037037,3100.0
7793,9/30/2023,POR-11045907,Cladding ,13.5,Assembly,30.0,750.0,1110.0,PRODUCTION,SSO-12151143,25.0,37.0,55.55555555555556,82.22222222222223,2.2222222222222223,1860.0
7794,9/30/2023,POR-11045907,Cladding ,13.5,Veneer,14.0,350.0,518.0,PRODUCTION,SSO-12151143,25.0,37.0,25.925925925925927,38.370370370370374,1.037037037037037,868.0
7795,9/30/2023,POR-11045908,Cladding ,2.0,Painting,8.0,200.0,296.0,PRODUCTION,SSO-12151143,25.0,37.0,100.0,148.0,4.0,496.0
7796,9/30/2023,POR-11045908,Cladding ,2.0,Assembly,5.0,125.0,185.0,PRODUCTION,SSO-12151143,25.0,37.0,62.5,92.5,2.5,310.0
7797,9/30/2023,POR-11045909,Cladding ,3.65,Painting,10.0,250.0,370.0,PRODUCTION,SSO-12151143,25.0,37.0,68.4931506849315,101.36986301369863,2.73972602739726,620.0
7798,9/30/2023,POR-11045909,Cladding ,3.65,Assembly,10.0,250.0,370.0,PRODUCTION,SSO-12151143,25.0,37.0,68.4931506849315,101.36986301369863,2.73972602739726,620.0
7799,9/30/2023,POR-11045909,Cladding ,3.65,Veneer,5.0,125.0,185.0,PRODUCTION,SSO-12151143,25.0,37.0,34.24657534246575,50.68493150684932,1.36986301369863,310.0
7800,9/30/2023,POR-11045910,Single Door,2.0,Painting,9.0,225.0,333.0,PRODUCTION,SSO-12151143,25.0,37.0,112.5,166.5,4.5,558.0
7801,9/30/2023,POR-11045919,Single Door,21.0,Painting,77.0,1925.0,2849.0,PRODUCTION,SSO-12151143,25.0,37.0,91.66666666666667,135.66666666666666,3.6666666666666665,4774.0
7805,9/30/2023,POR-11045925,Single Door,1.0,Painting,20.0,500.0,740.0,PRODUCTION,SSO-12151143,25.0,37.0,500.0,740.0,20.0,1240.0
7807,9/30/2023,POR-11045927,Single Door,1.0,Painting,15.0,375.0,555.0,PRODUCTION,SSO-12151143,25.0,37.0,375.0,555.0,15.0,930.0
7811,9/30/2023,POR-11045951,Wall Decoration,59.0,Painting,200.0,5000.0,7400.0,PRODUCTION,SSO-12150083,25.0,37.0,84.7457627118644,125.42372881355932,3.389830508474576,12400.0
7812,9/30/2023,POR-11045951,Wall Decoration,59.0,Veneer,100.0,2500.0,3700.0,PRODUCTION,SSO-12150083,25.0,37.0,42.3728813559322,62.71186440677966,1.694915254237288,6200.0
7813,9/30/2023,POR-11045952,Wall Decoration,57.0,Painting,350.0,8750.0,12950.0,PRODUCTION,SSO-12150083,25.0,37.0,153.50877192982455,227.19298245614036,6.140350877192983,21700.0
7814,9/30/2023,POR-11046447,Curtains fabric,15.0,Curtains,100.0,2999.85,3700.15,PRODUCTION,SSO-12157198,29.9985,37.0015,199.98999999999998,246.67666666666668,6.666666666666667,6700.0
7815,9/30/2023,POR-11046448,Curtains fabric,9.0,Curtains,100.0,2999.85,3700.15,PRODUCTION,SSO-12157198,29.9985,37.0015,333.31666666666666,411.1277777777778,11.11111111111111,6700.0
7816,9/30/2023,POR-11046449,Curtains fabric,20.5,Curtains,200.0,5999.7,7400.3,PRODUCTION,SSO-12157198,29.9985,37.0015,292.66829268292685,360.99024390243903,9.75609756097561,13400.0
7817,10/4/2023,POR-11045391,Arm chair,8.0,Upholstery,80.0,1840.1,2319.9,PRODUCTION,SSO-12157970,23.00125,28.99875,230.0125,289.9875,10.0,4160.0
7818,10/4/2023,POR-11045392,Arm chair,8.0,Upholstery,80.0,1840.1,2319.9,PRODUCTION,SSO-12157970,23.00125,28.99875,230.0125,289.9875,10.0,4160.0
7819,10/4/2023,POR-11045598,Chair,50.0,Upholstery,500.0,11500.6,14499.4,PRODUCTION,SSO-12157970,23.0012,28.9988,230.012,289.988,10.0,26000.0
7820,10/4/2023,POR-11045599,Chair,37.0,Upholstery,370.0,8510.44,10729.56,PRODUCTION,SSO-12157970,23.00118918918919,28.99881081081081,230.0118918918919,289.9881081081081,10.0,19240.0
7821,10/4/2023,POR-11045611,Meeting Table,1.0,Upholstery,10.0,230.01,289.99,PRODUCTION,SSO-12157970,23.000999999999998,28.999000000000002,230.01,289.99,10.0,520.0
7822,10/4/2023,POR-11045824,Meeting Table,1.0,Upholstery,12.0,276.01,347.99,PRODUCTION,PROD-UPHOLSTERY-0002,23.000833333333333,28.999166666666667,276.01,347.99,12.0,624.0
7823,10/5/2023,POR-11045598,Chair,50.0,machine,57.5,329.99,203.51,PRODUCTION,SSO-12157970,5.738956521739131,3.5393043478260866,6.5998,4.0702,1.15,533.5
7824,10/5/2023,POR-11045598,Chair,50.0,Assembly,400.0,10000.0,14800.0,PRODUCTION,SSO-12157970,25.0,37.0,200.0,296.0,8.0,24800.0
7825,10/5/2023,POR-11045599,Chair,37.0,machine,42.5,239.99,148.01,PRODUCTION,SSO-12157970,5.646823529411765,3.4825882352941173,6.486216216216216,4.00027027027027,1.1486486486486487,388.0
7826,10/5/2023,POR-11045599,Chair,37.0,Assembly,296.0,7400.0,10952.0,PRODUCTION,SSO-12157970,25.0,37.0,200.0,296.0,8.0,18352.0
7827,10/5/2023,POR-11045759,Wall Decoration,9.72,machine,4.42,25.2,15.54,PRODUCTION,PROD-CARPENTRY-0001,5.701357466063349,3.515837104072398,2.5925925925925926,1.5987654320987652,0.4547325102880658,40.739999999999995
7828,10/5/2023,POR-11045759,Wall Decoration,9.72,Veneer,4.0,100.0,148.0,PRODUCTION,PROD-CARPENTRY-0003,25.0,37.0,10.288065843621398,15.22633744855967,0.4115226337448559,248.0
7829,10/5/2023,POR-11045759,Wall Decoration,9.72,Assembly,65.0,1625.0,2405.0,PRODUCTION,PROD-CARPENTRY-0004,25.0,37.0,167.18106995884773,247.42798353909464,6.687242798353909,4030.0
7830,10/5/2023,POR-11045979,Book Shelf,10.8,machine,2.08,34.8,21.46,PRODUCTION,SSO-12150083,16.73076923076923,10.317307692307692,3.222222222222222,1.987037037037037,0.1925925925925926,56.26
7831,10/5/2023,POR-11045979,Book Shelf,10.8,Assembly,120.0,3000.0,4440.0,PRODUCTION,SSO-12150083,25.0,37.0,277.77777777777777,411.1111111111111,11.11111111111111,7440.0
7832,10/5/2023,POR-11045981,Cabinet,15.0,machine,4.67,10.2,6.29,PRODUCTION,SSO-12150083,2.184154175588865,1.3468950749464668,0.6799999999999999,0.41933333333333334,0.31133333333333335,16.49
7833,10/5/2023,POR-11045981,Cabinet,15.0,Assembly,100.0,2500.0,3700.0,PRODUCTION,SSO-12150083,25.0,37.0,166.66666666666666,246.66666666666666,6.666666666666667,6200.0
7834,10/5/2023,POR-11045983,Cabinet,16.0,machine,3.58,34.8,21.46,PRODUCTION,SSO-12150083,9.720670391061452,5.994413407821229,2.175,1.34125,0.22375,56.26
7835,10/5/2023,POR-11045983,Cabinet,16.0,Assembly,160.0,4000.0,5920.0,PRODUCTION,SSO-12150083,25.0,37.0,250.0,370.0,10.0,9920.0
7836,10/5/2023,POR-11045984,Cabinet,15.0,machine,4.67,10.2,6.29,PRODUCTION,SSO-12150083,2.184154175588865,1.3468950749464668,0.6799999999999999,0.41933333333333334,0.31133333333333335,16.49
7837,10/5/2023,POR-11045984,Cabinet,15.0,Assembly,80.0,2000.0,2960.0,PRODUCTION,SSO-12150083,25.0,37.0,133.33333333333334,197.33333333333334,5.333333333333333,4960.0
7838,10/5/2023,POR-11045985,Cabinet,14.0,machine,2.34,20.4,12.58,PRODUCTION,SSO-12150083,8.717948717948717,5.3760683760683765,1.457142857142857,0.8985714285714286,0.16714285714285712,32.98
7839,10/5/2023,POR-11045985,Cabinet,14.0,Assembly,80.0,2000.0,2960.0,PRODUCTION,SSO-12150083,25.0,37.0,142.85714285714286,211.42857142857142,5.714285714285714,4960.0
7840,10/5/2023,POR-11046098,Wall Decoration,15.0,machine,2.59,20.4,12.58,PRODUCTION,SSO-12160257,7.876447876447877,4.857142857142858,1.3599999999999999,0.8386666666666667,0.17266666666666666,32.98
7841,10/5/2023,POR-11046098,Wall Decoration,15.0,Veneer,20.0,500.0,740.0,PRODUCTION,SSO-12160257,25.0,37.0,33.333333333333336,49.333333333333336,1.3333333333333333,1240.0
7842,10/5/2023,POR-11046098,Wall Decoration,15.0,Assembly,85.0,2125.0,3145.0,PRODUCTION,SSO-12160257,25.0,37.0,141.66666666666666,209.66666666666666,5.666666666666667,5270.0
7843,10/5/2023,POR-11046113,Wardrobe,6.0,machine,3.09,20.4,12.58,PRODUCTION,SSO-12160257,6.601941747572815,4.0711974110032365,3.4,2.0966666666666667,0.515,32.98
7844,10/5/2023,POR-11046113,Wardrobe,6.0,Veneer,15.0,375.0,555.0,PRODUCTION,SSO-12160257,25.0,37.0,62.5,92.5,2.5,930.0
7845,10/5/2023,POR-11046113,Wardrobe,6.0,Assembly,70.0,1750.0,2590.0,PRODUCTION,SSO-12160257,25.0,37.0,291.6666666666667,431.6666666666667,11.666666666666666,4340.0
7846,10/5/2023,POR-11046207,Buffet,1.0,machine,2.5,10.2,6.29,PRODUCTION,GA-FINANCIAL-0001,4.08,2.516,10.2,6.29,2.5,16.49
7847,10/5/2023,POR-11046207,Buffet,1.0,Veneer,8.0,200.0,296.0,PRODUCTION,GA-FINANCIAL-0001,25.0,37.0,200.0,296.0,8.0,496.0
7849,10/5/2023,POR-11046214,Buffet,1.0,machine,2.5,10.2,6.29,PRODUCTION,SSO-12161991,4.08,2.516,10.2,6.29,2.5,16.49
7850,10/5/2023,POR-11046214,Buffet,1.0,Veneer,8.0,200.0,296.0,PRODUCTION,SSO-12161991,25.0,37.0,200.0,296.0,8.0,496.0
7852,10/5/2023,POR-11046267,Partition,8.7,machine,1.5,90.0,55.5,PRODUCTION,SSO-12160469,60.0,37.0,10.344827586206897,6.379310344827586,0.1724137931034483,145.5
7853,10/5/2023,POR-11046267,Partition,8.7,Veneer,4.0,100.0,148.0,PRODUCTION,SSO-12160469,25.0,37.0,11.49425287356322,17.011494252873565,0.4597701149425288,248.0
7854,10/5/2023,POR-11046267,Partition,8.7,Assembly,45.0,1125.0,1665.0,PRODUCTION,SSO-12160469,25.0,37.0,129.31034482758622,191.37931034482762,5.172413793103448,2790.0
7855,10/5/2023,POR-11046268,TV unit,4.8,machine,2.25,10.2,6.29,PRODUCTION,SSO-12160469,4.533333333333333,2.7955555555555556,2.125,1.3104166666666668,0.46875,16.49
7856,10/5/2023,POR-11046268,TV unit,4.8,Veneer,7.0,175.0,259.0,PRODUCTION,SSO-12160469,25.0,37.0,36.458333333333336,53.958333333333336,1.4583333333333335,434.0
7857,10/5/2023,POR-11046268,TV unit,4.8,Assembly,40.0,1000.0,1480.0,PRODUCTION,SSO-12160469,25.0,37.0,208.33333333333334,308.33333333333337,8.333333333333334,2480.0
